Date,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
09-02-2026,"2,038.20","14,978.00",266.60,"3,997.20",923.45,"1,295.60","1,396.30",629.10,254.38,"2,926.30",415.20,163.64,"2,417.40",937.25,176.16,322.80,"1,770.20","27,145.00","1,602.00","2,435.00","2,250.10","13,389.00",368.70,671.15,"1,032.50","4,427.50","1,275.50","1,621.70","5,747.87","35,630.00","1,704.60",428.80,"1,191.10","6,113.50","1,167.20","1,197.70",361.90,289.75,230.08,"7,195.50",123.44,"2,024.00","3,609.60",290.60,"4,257.80","3,779.80","4,113.60",983.15,377.40,542.45,"3,922.40",431.70,964.25,"2,780.81","3,764.70","13,048.00","1,341.40",151.37,"1,245.00","2,024.60","7,211.00","1,146.00","1,461.60","4,964.10",690.35,695.00,"1,062.70","1,497.20",457.35,"1,342.50","1,488.20","5,626.50",179.98,"11,048.60","9,590.00","3,109.00","1,409.80",147.93,202.00,388.30,437.30,"5,843.00","2,948.20",124.41,"1,561.70"
10-02-2026,"2,011.30","15,146.00",272.15,"4,079.60",887.30,"1,308.60","1,406.50",617.70,258.27,"2,953.90",413.25,164.55,"2,393.60",932.40,178.21,321.40,"1,726.20","26,525.00","1,573.10","2,453.60","2,228.40","13,423.00",369.95,671.80,"1,016.75","4,418.30","1,256.00","1,644.60","5,801.73","35,575.00","1,707.80",429.30,"1,191.40","6,175.50","1,152.20","1,206.60",366.90,294.35,231.47,"7,296.00",122.96,"2,018.30","3,675.80",290.35,"4,269.10","3,882.00","4,169.00",965.60,379.35,538.50,"4,002.20",430.95,968.90,"2,789.61","3,762.40","13,023.00","1,356.70",149.05,"1,244.10","2,027.90","7,219.00","1,144.10","1,458.50","4,960.40",681.55,702.55,"1,048.60","1,497.80",456.50,"1,342.10","1,478.90","5,662.00",179.26,"11,028.70","9,774.00","3,111.50","1,409.90",146.83,208.01,386.35,437.30,"5,873.50","2,984.60",129.43,"1,554.70"
11-02-2026,"2,012.10","15,412.00",274.60,"4,056.70",898.30,"1,305.30","1,406.10",628.55,262.38,"2,932.60",415.85,163.47,"2,392.50",927.10,181.31,318.25,"1,723.00","26,805.00","1,551.60","2,462.90","2,234.40","13,445.00",375.65,672.05,"1,033.80","4,363.20","1,270.30","1,634.40","5,757.75","36,570.00","1,711.10",429.55,"1,190.50","6,386.50","1,152.60","1,208.60",368.45,294.45,229.81,"7,771.00",122.91,"2,026.30","3,674.90",291.20,"4,249.10","3,933.20","4,170.40",968.95,384.70,541.25,"4,003.70",423.25,965.95,"2,812.61","3,865.10","12,969.00","1,347.30",150.91,"1,249.20","2,027.00","7,507.00","1,182.90","1,468.70","5,013.80",685.60,707.55,"1,056.80","1,471.90",456.90,"1,349.90","1,480.10","5,515.50",180.33,"11,058.56","9,869.50","3,151.60","1,412.90",145.51,207.59,387.60,437.55,"6,019.00","2,909.80",130.17,"1,553.40"
12-02-2026,"2,014.50","15,326.00",276.35,"4,077.20",920.95,"1,305.50","1,430.00",623.70,262.98,"2,925.50",410.55,163.72,"2,410.50",920.60,178.11,317.45,"1,731.80","26,340.00","1,476.10","2,409.70","2,211.80","13,391.00",380.55,651.80,"1,022.80","4,429.30","1,274.90","1,536.60","5,721.18","36,495.00","1,714.90",426.25,"1,203.40","6,185.00","1,149.30","1,204.30",368.25,293.90,219.08,"7,943.00",120.96,"2,022.10","3,593.10",289.85,"4,275.80","4,066.90","4,185.90",999.10,383.45,532.85,"3,963.00",419.15,964.40,"2,857.08","3,881.20","13,029.00","1,340.00",149.79,"1,247.90","2,037.10","7,539.00","1,192.40","1,448.90","4,982.80",685.10,712.00,"1,082.80","1,386.00",455.70,"1,330.00","1,497.40","5,211.50",181.00,"10,987.89","9,840.00","3,148.50","1,417.40",144.81,208.11,377.70,443.90,"6,102.00","2,750.10",132.74,"1,543.70"
13-02-2026,"2,004.70","15,237.00",267.40,"4,078.00",904.70,"1,282.60","1,414.60",592.85,252.09,"2,888.00",400.55,161.69,"2,366.40",903.90,176.77,313.75,"1,709.40","26,130.00","1,455.20","2,305.20","2,136.60","13,043.00",374.10,626.40,988.00,"4,412.40","1,268.10","1,534.40","5,713.27","35,695.00","1,697.50",420.65,"1,184.70","6,168.50","1,132.20","1,195.40",363.00,287.20,214.09,"8,065.00",118.76,"2,034.20","3,533.40",287.45,"4,179.20","3,586.10","4,173.90","1,024.75",380.25,519.45,"3,909.20",408.95,909.00,"2,834.68","3,864.60","12,963.00","1,332.30",139.90,"1,232.00","2,023.20","7,542.50","1,198.60","1,419.60","4,929.20",680.15,699.90,"1,065.80","1,369.10",449.30,"1,331.50","1,479.30","5,115.50",178.87,"10,829.64","9,760.00","3,116.50","1,402.40",141.77,203.18,374.10,435.55,"5,980.50","2,692.20",131.26,"1,519.00"
16-02-2026,"2,029.40","15,051.00",271.55,"4,261.50",910.45,"1,289.80","1,411.60",594.10,254.39,"2,912.70",411.80,164.82,"2,397.20",925.80,175.15,317.95,"1,714.80","26,315.00","1,461.80","2,319.00","2,184.60","13,111.00",382.10,643.80,"1,003.45","4,524.80","1,269.40","1,512.70","5,819.52","35,485.00","1,700.50",425.60,"1,210.90","6,149.50","1,139.20","1,203.80",369.10,300.50,213.26,"8,010.50",120.57,"2,042.40","3,509.70",292.55,"4,181.10","3,498.20","4,201.50","1,012.75",377.25,524.70,"3,880.70",422.50,907.45,"2,819.68","3,807.40","12,981.00","1,358.30",142.77,"1,248.20","2,050.90","7,618.00","1,208.10","1,437.10","4,940.80",688.75,691.00,"1,085.40","1,365.60",455.85,"1,356.40","1,487.30","5,118.50",183.09,"11,080.45","9,697.50","3,215.60","1,401.00",145.84,205.81,374.35,438.00,"6,106.00","2,706.60",132.31,"1,540.10"
17-02-2026,"2,020.30","15,179.00",271.85,"4,258.40",906.65,"1,285.30","1,407.50",581.10,250.05,"2,900.40",416.95,165.75,"2,437.40",925.70,175.81,325.45,"1,732.10","26,370.00","1,482.60","2,312.30","2,242.90","13,266.00",378.40,639.05,"1,030.20","4,597.80","1,284.80","1,523.80","5,768.13","35,370.00","1,717.10",424.45,"1,211.00","6,187.50","1,148.50","1,214.80",368.40,300.75,215.69,"8,035.00",124.82,"2,039.50","3,489.20",303.25,"4,236.40","3,495.90","4,279.80","1,014.15",382.85,522.00,"3,902.90",421.55,890.10,"2,781.28","3,877.80","12,984.00","1,357.20",144.35,"1,244.60","2,044.40","7,601.50","1,213.40","1,423.00","4,977.00",690.50,687.75,"1,075.00","1,391.20",458.05,"1,343.90","1,495.50","5,164.50",188.89,"11,164.06","9,826.50","3,186.40","1,424.00",149.11,203.08,374.95,446.85,"6,145.50","2,717.40",132.66,"1,566.30"
18-02-2026,"2,021.80","15,164.00",264.60,"4,210.80",910.05,"1,300.90","1,408.20",585.25,253.72,"2,933.80",420.45,167.31,"2,432.10",924.70,178.74,332.45,"1,717.00","26,635.00","1,467.20","2,323.50","2,211.20","13,380.00",379.60,642.45,"1,035.70","4,725.80","1,280.30","1,504.80","5,813.10","35,695.00","1,724.40",426.35,"1,221.80","6,283.50","1,169.70","1,217.60",368.40,300.55,211.95,"8,009.50",128.17,"2,059.60","3,530.50",305.15,"4,248.60","3,456.90","4,325.90","1,023.80",382.85,523.00,"3,915.20",418.00,899.25,"2,791.48","3,885.20","13,052.00","1,377.00",144.49,"1,251.20","2,060.60","7,647.50","1,218.90","1,441.30","4,980.40",710.55,695.10,"1,076.20","1,373.70",463.65,"1,349.80","1,489.50","5,054.00",193.11,"11,359.13","9,980.00","3,187.90","1,424.60",151.94,209.03,380.90,447.70,"6,176.00","2,694.90",133.92,"1,550.80"
19-02-2026,"1,988.60","14,903.00",274.65,"4,226.40",902.40,"1,278.50","1,388.80",584.10,253.03,"2,864.30",409.55,166.88,"2,400.80",915.60,174.30,326.00,"1,676.60","26,215.00","1,450.40","2,279.30","2,156.70","13,370.00",369.30,620.50,"1,007.20","4,646.00","1,282.30","1,479.30","5,652.98","35,015.00","1,713.40",416.40,"1,211.10","6,297.50","1,160.50","1,188.60",363.20,294.65,211.21,"7,897.00",126.10,"2,043.00","3,431.80",304.45,"4,198.20","3,410.90","4,280.50","1,017.05",375.70,512.15,"3,834.10",416.15,905.65,"2,711.95","3,830.10","12,688.00","1,356.60",140.45,"1,228.40","2,033.20","7,592.50","1,205.70","1,409.50","4,815.10",696.55,672.10,"1,054.70","1,370.50",453.50,"1,328.90","1,464.90","4,959.50",189.52,"11,135.19","9,729.00","3,107.10","1,397.10",149.42,205.41,367.65,435.35,"6,108.50","2,677.90",129.88,"1,513.30"
20-02-2026,"1,977.40","14,977.00",278.65,"4,241.70",900.75,"1,293.80","1,394.50",589.35,255.39,"2,832.80",410.10,168.47,"2,428.10",911.85,173.79,327.00,"1,669.60","26,510.00","1,436.50","2,314.50","2,160.80","13,296.00",378.00,629.30,998.10,"4,733.90","1,280.40","1,456.90","5,917.37","35,215.00","1,724.40",421.35,"1,217.10","6,291.00","1,156.20","1,205.90",372.95,298.95,209.86,"7,936.50",129.59,"2,080.00","3,412.80",309.05,"4,236.40","3,460.00","4,380.60","1,030.20",378.00,512.00,"3,866.40",423.55,935.70,"2,727.35","3,816.20","12,766.00","1,368.30",142.70,"1,235.80","2,058.50","7,615.50","1,216.10","1,419.40","4,854.60",712.15,674.95,"1,059.30","1,353.20",453.85,"1,341.10","1,464.90","4,889.50",193.98,"11,135.19","9,807.00","3,206.20","1,379.30",154.15,208.36,366.30,441.15,"6,098.50","2,686.20",129.42,"1,511.50"
23-02-2026,"1,997.30","15,072.00",275.65,"4,307.60",907.95,"1,315.10","1,399.40",590.85,254.94,"2,873.40",411.80,167.13,"2,429.70",923.60,176.46,325.40,"1,689.80","26,550.00","1,426.20","2,345.40","2,191.00","13,370.00",379.25,626.30,"1,003.80","4,884.30","1,307.40","1,440.90","5,848.68","35,340.00","1,732.30",430.70,"1,216.60","6,293.50","1,171.80","1,222.90",375.45,303.35,205.89,"8,038.50",130.27,"2,109.60","3,447.10",313.35,"4,272.70","3,473.20","4,418.10","1,031.00",379.95,515.30,"3,845.30",426.00,916.20,"2,703.28","3,829.10","12,976.00","1,386.70",144.05,"1,240.50","2,051.60","7,693.00","1,227.80","1,428.00","4,862.20",720.50,675.10,"1,064.70","1,327.50",457.30,"1,326.50","1,481.00","4,831.50",197.78,"11,446.72","9,905.50","3,302.20","1,416.90",156.44,208.14,372.10,439.75,"6,122.50","2,676.30",130.82,"1,555.80"
24-02-2026,"1,941.00","14,926.00",276.50,"4,397.90",903.85,"1,320.00","1,384.80",597.35,260.12,"2,879.30",419.40,167.86,"2,413.10",910.50,180.19,323.50,"1,735.10","26,525.00","1,339.20","2,358.60","2,183.00","13,279.00",379.75,611.65,"1,037.10","4,910.40","1,300.20","1,345.40","5,985.57","35,330.00","1,731.80",427.70,"1,233.30","6,255.50","1,178.00","1,234.60",382.75,304.80,200.14,"7,929.00",131.03,"2,082.90","3,433.20",313.10,"4,294.50","3,494.00","4,259.20","1,023.55",377.55,514.50,"3,849.30",430.95,922.85,"2,620.88","3,816.20","12,960.00","1,387.60",144.31,"1,254.50","2,043.30","7,720.50","1,223.30","1,428.80","4,850.30",724.50,676.15,"1,061.70","1,275.50",459.10,"1,326.70","1,480.50","4,501.00",200.62,"11,276.52","9,829.00","3,365.60","1,421.50",157.03,209.13,374.45,435.05,"6,162.50","2,573.70",131.56,"1,555.40"
25-02-2026,"1,913.40","15,070.00",277.45,"4,418.90",919.65,"1,323.40","1,400.50",619.05,272.36,"2,878.40",423.60,170.00,"2,416.40",907.60,183.03,319.75,"1,754.50","26,865.00","1,378.20","2,374.90","2,231.70","13,459.00",381.25,611.20,"1,013.00","4,918.50","1,306.50","1,361.80","6,095.77","36,570.00","1,764.20",424.95,"1,266.50","6,395.50","1,172.30","1,237.40",384.90,307.25,201.92,"8,008.00",130.54,"2,073.60","3,491.30",315.85,"4,325.00","3,504.60","4,298.50","1,021.05",381.85,511.10,"3,888.20",438.60,937.40,"2,614.68","3,932.00","13,041.00","1,403.00",140.54,"1,275.00","2,049.30","7,783.00","1,200.10","1,398.50","4,947.40",713.40,676.70,"1,085.90","1,290.10",455.85,"1,346.10","1,497.60","4,559.00",199.30,"11,113.30","10,097.00","3,350.80","1,412.50",158.93,214.64,381.05,439.30,"6,158.00","2,629.30",133.24,"1,528.70"
26-02-2026,"1,929.60","15,213.00",280.10,"4,399.80",938.50,"1,318.00","1,404.90",609.80,275.97,"2,863.50",420.60,169.96,"2,394.90",898.60,186.47,318.30,"1,748.10","26,745.00","1,373.50","2,383.30","2,216.40","13,755.00",380.40,610.80,"1,023.95","4,962.80","1,319.30","1,361.80","6,061.67","36,740.00","1,785.70",424.55,"1,261.00","6,474.00","1,159.50","1,239.20",381.90,303.25,201.08,"8,190.00",130.48,"2,082.80","3,484.60",324.45,"4,342.60","3,435.90","4,286.50","1,012.95",391.55,512.15,"3,865.60",433.50,941.30,"2,570.68","3,954.20","12,937.00","1,395.50",141.34,"1,280.60","2,041.30","7,775.00","1,209.50","1,406.80","4,933.50",726.75,680.95,"1,104.60","1,289.10",460.45,"1,358.10","1,516.90","4,504.00",201.54,"10,899.31","10,110.00","3,336.90","1,388.80",158.88,215.52,386.00,449.05,"6,137.00","2,647.70",135.31,"1,550.60"
27-02-2026,"1,879.30","14,857.00",279.70,"4,333.30",921.70,"1,291.70","1,378.90",603.80,268.84,"2,799.80",413.80,169.53,"2,376.20",887.75,187.47,313.60,"1,730.80","26,075.00","1,389.10","2,338.10","2,161.80","13,504.00",377.55,603.85,"1,011.55","4,898.30","1,286.30","1,357.80","6,002.37","36,425.00","1,737.00",415.20,"1,244.20","6,408.50","1,141.00","1,217.50",381.90,298.65,200.96,"8,010.50",129.44,"2,037.20","3,397.40",321.95,"4,327.50","3,353.50","4,278.30",995.90,382.65,500.40,"3,847.60",430.65,924.70,"2,599.68","3,869.70","12,677.00","1,383.90",140.11,"1,264.70","1,993.40","7,821.50","1,201.70","1,393.90","4,827.20",725.20,667.05,"1,079.40","1,300.10",451.40,"1,348.20","1,492.00","4,462.00",202.27,"10,753.01","9,972.50","3,418.60","1,380.80",157.37,212.33,385.40,444.70,"6,002.50","2,637.40",133.34,"1,521.00"
02-03-2026,"1,873.20","14,388.00",282.20,"4,369.20",906.90,"1,279.70","1,374.00",617.65,270.69,"2,777.30",406.20,165.07,"2,307.10",879.40,179.11,314.90,"1,703.70","26,125.00","1,371.00","2,320.60","2,124.60","13,989.00",368.35,590.20,972.30,"4,816.80","1,294.40","1,345.40","5,913.42","35,370.00","1,752.50",413.10,"1,237.80","6,403.50","1,125.20","1,176.00",377.55,296.80,198.57,"7,826.00",126.05,"2,032.20","3,334.30",315.20,"4,270.30","3,471.90","4,066.70",978.25,370.60,490.75,"3,802.50",426.25,940.00,"2,565.68","3,813.10","12,521.00","1,372.30",137.97,"1,267.30","1,941.90","7,791.50","1,189.90","1,358.00","4,520.40",711.85,651.00,"1,052.50","1,288.90",445.30,"1,351.60","1,465.50","4,404.40",198.13,"10,644.52","9,776.00","3,341.60","1,366.60",153.56,211.01,374.80,453.95,"5,959.00","2,613.50",128.65,"1,470.30"
04-03-2026,"1,905.90","14,158.00",276.95,"4,341.00",896.90,"1,245.30","1,365.40",591.25,262.33,"2,683.20",396.55,154.61,"2,285.20",868.65,170.44,311.95,"1,653.60","25,355.00","1,364.00","2,261.30","2,076.50","14,523.00",365.85,569.05,960.50,"4,584.80","1,291.20","1,351.20","5,762.69","33,390.00","1,750.50",403.35,"1,168.40","6,316.00","1,110.60","1,137.50",365.80,291.95,195.55,"7,626.50",121.37,"1,930.60","3,264.30",299.30,"4,204.40","3,339.90","3,882.60",945.10,351.20,476.15,"3,760.90",435.15,921.80,"2,504.55","3,746.70","12,107.00","1,351.30",137.82,"1,213.00","1,889.30","7,666.00","1,174.50","1,345.00","4,392.90",684.90,633.75,"1,010.00","1,307.40",429.75,"1,313.20","1,439.10","4,349.30",191.13,"10,600.73","9,652.50","3,161.00","1,316.80",146.93,196.73,356.40,446.85,"5,889.50","2,587.80",122.88,"1,434.40"
05-03-2026,"1,907.00","14,415.00",276.35,"4,353.40",914.65,"1,250.90","1,357.60",595.65,266.16,"2,724.10",413.65,156.73,"2,287.80",877.75,171.54,311.50,"1,669.00","25,200.00","1,354.10","2,255.00","2,089.20","14,671.00",376.85,585.15,987.90,"4,791.40","1,313.50","1,333.30","5,860.05","33,230.00","1,784.50",407.30,"1,184.00","6,364.50","1,119.10","1,132.40",378.05,299.45,195.68,"7,755.00",122.20,"1,945.00","3,348.00",301.85,"4,275.20","3,306.40","4,038.70",962.40,355.15,480.00,"3,835.40",449.40,954.95,"2,527.28","3,818.40","12,288.00","1,349.10",140.11,"1,248.10","1,911.80","7,775.00","1,169.50","1,389.40","4,512.80",701.10,629.70,"1,039.50","1,305.80",445.75,"1,326.40","1,445.90","4,306.40",191.20,"10,612.67","9,804.50","3,215.70","1,325.80",148.51,200.57,360.35,460.00,"5,963.00","2,578.80",126.34,"1,499.30"
06-03-2026,"1,870.80","14,159.00",278.95,"4,317.80",913.05,"1,252.40","1,313.40",586.85,269.81,"2,718.40",407.85,155.71,"2,279.50",857.05,168.68,309.70,"1,626.30","24,875.00","1,356.70","2,225.70","2,039.90","15,152.00",375.50,577.55,992.50,"4,800.70","1,303.80","1,331.70","5,991.50","33,335.00","1,799.40",399.80,"1,180.40","6,329.00","1,116.70","1,116.60",380.60,299.15,195.40,"7,620.50",119.31,"1,941.60","3,332.50",295.35,"4,244.60","3,238.90","3,949.80",950.20,350.75,466.75,"3,875.80",440.45,958.90,"2,481.88","3,784.00","11,987.00","1,315.80",138.99,"1,233.70","1,868.90","7,724.50","1,143.00","1,404.80","4,404.10",715.45,623.85,"1,007.50","1,308.40",447.65,"1,321.20","1,433.80","4,292.00",188.65,"10,510.16","9,816.00","3,268.90","1,389.80",145.97,198.46,352.75,468.45,"5,983.00","2,557.60",122.77,"1,477.50"
09-03-2026,"1,866.70","13,508.00",270.80,"4,373.70",908.85,"1,235.80","1,278.40",575.00,265.47,"2,681.20",392.80,148.98,"2,220.80",840.70,161.22,306.00,"1,583.00","23,590.00","1,358.60","2,194.60","1,999.20","14,977.00",372.90,574.95,981.40,"4,691.30","1,287.00","1,336.30","5,912.92","31,600.00","1,807.40",386.35,"1,144.10","6,330.00","1,102.50","1,080.30",376.25,295.20,198.75,"7,266.00",115.07,"1,912.50","3,187.60",288.05,"4,159.20","3,241.90","3,842.10",938.05,332.00,451.95,"3,966.20",437.65,945.35,"2,459.61","3,627.80","11,378.00","1,288.30",139.11,"1,192.60","1,841.50","7,779.00","1,098.50","1,424.00","4,236.70",697.55,611.70,987.20,"1,315.00",437.75,"1,325.00","1,386.40","4,317.20",179.06,"10,201.62","9,383.00","3,228.90","1,355.80",139.91,191.01,331.15,457.35,"5,890.00","2,527.40",117.98,"1,421.30"
10-03-2026,"1,850.40","13,867.00",269.20,"4,427.80",923.10,"1,241.20","1,311.90",589.95,270.19,"2,743.90",412.15,150.29,"2,280.40",849.45,159.94,309.05,"1,621.90","23,960.00","1,361.50","2,190.20","1,996.50","14,720.00",381.30,584.55,"1,013.60","4,718.00","1,314.60","1,336.60","6,152.11","32,080.00","1,812.80",391.85,"1,187.20","6,372.00","1,099.50","1,111.60",377.30,298.65,200.93,"7,536.50",117.53,"1,963.70","3,293.70",294.40,"4,220.10","3,283.20","3,876.00",939.80,345.20,462.10,"3,946.80",443.55,956.60,"2,476.88","3,785.10","11,654.00","1,314.70",138.94,"1,214.30","1,867.80","7,803.00","1,112.20","1,408.80","4,380.40",728.20,629.40,"1,062.90","1,295.60",436.50,"1,333.50","1,427.70","4,323.10",186.30,"10,240.44","9,610.00","3,274.90","1,407.10",142.27,195.00,325.90,463.35,"5,968.00","2,513.10",123.41,"1,424.10"
11-03-2026,"1,807.00","13,497.00",270.75,"4,431.20",921.75,"1,233.70","1,294.60",587.60,270.02,"2,735.60",406.90,147.97,"2,232.00",833.95,160.63,309.00,"1,557.40","23,740.00","1,350.30","2,161.40","1,974.70","14,515.00",385.75,573.20,992.00,"4,630.70","1,325.50","1,334.40","6,206.96","31,715.00","1,825.90",383.20,"1,187.00","6,352.50","1,073.40","1,091.40",379.90,298.80,202.23,"7,253.50",115.84,"1,938.60","3,168.20",289.30,"4,140.30","3,163.90","3,838.80",893.65,335.35,457.80,"3,944.80",446.75,959.10,"2,418.28","3,600.80","11,462.00","1,255.80",138.85,"1,178.80","1,795.30","7,684.00","1,091.10","1,390.20","4,350.70",726.30,624.05,"1,031.70","1,276.30",431.25,"1,329.50","1,403.40","4,262.70",180.92,"10,128.96","9,327.50","3,272.20","1,382.10",139.41,194.74,325.05,454.10,"5,921.50","2,464.90",121.39,"1,410.80"
12-03-2026,"1,801.30","13,011.00",270.55,"4,446.00",916.90,"1,220.80","1,266.50",583.00,269.29,"2,673.10",415.90,152.35,"2,221.20",832.75,160.16,304.10,"1,526.10","23,500.00","1,358.10","2,136.90","2,002.00","14,525.00",402.15,558.10,"1,004.40","4,753.60","1,319.00","1,349.80","6,334.46","31,305.00","1,825.30",375.30,"1,225.00","6,282.00","1,057.80","1,052.30",390.55,303.60,202.51,"6,975.50",116.61,"1,939.40","3,031.20",289.20,"4,129.60","3,244.00","3,719.50",863.10,324.55,446.45,"3,953.60",470.10,969.75,"2,355.75","3,422.60","11,089.00","1,234.50",149.11,"1,172.60","1,770.80","7,574.50","1,085.20","1,392.20","4,251.70",737.30,624.95,"1,031.70","1,265.80",411.05,"1,324.30","1,387.40","4,323.60",182.10,"9,742.80","9,162.00","3,324.70","1,363.50",140.34,193.47,326.35,453.55,"5,787.00","2,442.40",120.17,"1,391.50"
13-03-2026,"1,803.40","12,591.00",264.10,"4,390.00",905.90,"1,202.20","1,254.80",551.95,258.04,"2,568.60",405.60,147.78,"2,196.80",817.00,156.54,301.45,"1,514.00","22,965.00","1,325.40","2,160.00","1,961.10","14,251.00",394.95,542.75,992.30,"4,649.70","1,292.30","1,332.80","6,318.16","30,185.00","1,801.60",366.85,"1,143.30","6,071.00","1,083.60","1,027.90",384.45,300.95,197.58,"6,741.00",111.70,"1,904.40","2,931.10",281.05,"4,073.20","3,333.20","3,439.00",855.05,314.10,425.35,"3,834.30",467.00,910.05,"2,325.21","3,324.50","10,616.00","1,197.30",146.57,"1,119.30","1,738.00","7,550.00","1,047.00","1,380.70","4,158.20",709.90,609.85,"1,003.60","1,248.30",401.30,"1,314.70","1,340.00","4,206.50",173.88,"9,461.13","8,875.00","3,207.60","1,314.40",134.68,183.51,319.30,439.40,"5,808.50","2,410.50",113.82,"1,363.20"
16-03-2026,"1,788.80","12,757.00",260.45,"4,266.60",886.90,"1,213.40","1,272.90",533.85,256.57,"2,654.40",406.25,146.06,"2,217.70",840.60,148.96,308.25,"1,527.10","23,315.00","1,328.60","2,175.70","1,978.00","14,082.00",390.55,530.35,996.50,"4,589.70","1,276.90","1,339.50","6,145.68","30,355.00","1,783.20",369.85,"1,133.00","6,071.00","1,092.70","1,041.10",382.40,297.75,195.11,"6,827.50",110.97,"1,909.20","3,036.10",279.95,"4,090.80","3,361.00","3,469.40",878.15,314.40,429.00,"3,817.90",460.30,921.15,"2,397.41","3,374.80","11,099.00","1,214.70",154.06,"1,145.60","1,773.90","7,490.00","1,066.70","1,395.10","4,222.10",698.65,613.35,992.00,"1,249.80",407.15,"1,300.00","1,353.60","4,207.10",175.60,"9,585.54","9,073.00","3,149.60","1,317.40",134.51,186.94,304.95,429.50,"5,842.00","2,409.20",113.32,"1,373.90"
17-03-2026,"1,827.00","12,972.00",264.75,"4,305.50",889.80,"1,206.90","1,288.70",546.35,261.71,"2,683.30",418.05,147.71,"2,238.20",845.35,146.68,304.85,"1,529.00","23,675.00","1,321.10","2,158.20","1,975.40","14,034.00",400.85,547.80,"1,000.60","4,596.40","1,283.80","1,341.80","6,237.11","30,645.00","1,794.40",374.20,"1,157.30","6,086.50","1,078.00","1,041.10",383.35,298.50,191.32,"6,910.00",112.00,"1,932.10","3,128.90",283.25,"4,090.50","3,419.20","3,542.80",868.60,319.20,434.20,"3,781.40",462.25,936.65,"2,423.01","3,492.00","11,116.00","1,228.10",155.60,"1,167.20","1,774.70","7,500.00","1,064.70","1,397.60","4,287.90",708.40,622.05,"1,004.60","1,232.90",406.35,"1,281.90","1,357.00","4,189.20",176.07,"9,617.39","9,110.00","3,173.50","1,301.40",136.58,195.43,300.05,439.35,"5,857.50","2,391.70",115.83,"1,365.50"
18-03-2026,"1,855.40","13,048.00",265.00,"4,289.30",899.60,"1,204.80","1,289.30",537.60,254.10,"2,723.10",432.25,150.95,"2,262.10",843.05,148.27,304.05,"1,524.20","23,925.00","1,357.20","2,135.30","2,007.20","13,699.00",400.35,563.10,"1,036.70","4,717.60","1,294.80","1,385.20","6,263.79","31,005.00","1,778.30",375.40,"1,179.20","6,140.00","1,075.10","1,053.80",378.50,299.40,194.30,"7,027.50",113.12,"1,962.50","3,214.60",283.15,"4,145.50","3,433.00","3,607.90",880.10,324.75,441.25,"3,844.00",455.20,933.05,"2,427.28","3,572.80","11,247.00","1,253.20",154.07,"1,180.30","1,791.80","7,471.00","1,069.80","1,408.10","4,360.60",707.15,636.95,"1,021.60","1,267.10",415.10,"1,268.50","1,384.40","4,298.80",177.91,"9,812.47","9,271.00","3,220.90","1,320.30",137.51,195.41,303.70,442.60,"5,885.00","2,440.80",117.78,"1,401.90"
19-03-2026,"1,827.00","12,599.00",269.10,"4,210.80",876.15,"1,186.30","1,250.10",506.15,248.99,"2,607.90",411.85,144.27,"2,186.00",798.20,142.73,298.00,"1,455.10","23,335.00","1,311.80","2,077.30","1,936.80","13,159.00",398.50,542.25,"1,005.30","4,505.70","1,274.50","1,340.60","6,141.73","30,135.00","1,744.40",368.15,"1,138.10","5,972.50","1,044.60","1,022.20",374.05,296.70,188.41,"6,793.00",109.49,"1,903.10","3,045.40",272.60,"4,037.90","3,306.40","3,434.50",832.20,309.30,419.95,"3,808.20",454.20,897.05,"2,321.28","3,454.20","10,814.00","1,207.00",151.01,"1,130.90","1,714.90","7,252.00","1,048.90","1,384.80","4,154.30",686.70,613.65,949.80,"1,220.80",404.65,"1,239.20","1,308.90","4,198.50",172.16,"9,628.34","8,868.50","3,079.00","1,288.90",132.92,190.51,286.00,430.80,"5,673.50","2,356.00",111.75,"1,356.00"
